id,guid,userId,title,videourl,imgurl,cate,playcount,attcount,commentcount,status,videoStatus,insertTime,dealTime,iP,tag,isAsyn,totalTimes,isDel,isShow,intro,width,height,minImgurl,source
7431,fa81f970-cb47-11e7-9258-6c92bf115f2d,1586725,金慧麟/李绍希VS汤金华/陈露 2017中国公开赛 女双1/8决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/dfcfbc9a4564972818449627456/v.f30.mp4?t=5ba0ce03&us=81132&sign=659d1a0c8eb97ad1261491783f61c3ec,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/dfcfbc9a4564972818449627456/snapshot/1510889469_3000538330.100_733500.jpg,体育视频 羽毛球,1334,0,0,1,1,1510889566,1510889566,171.217.92.46,金慧麟/李绍希VS汤金华/陈露 2017中国公开赛 女双1/8决赛视频,0,2445,0,1,,0,0,/uploads/new_upload/video/7431/1510889469_3000538330_min.100_733500_min.jpg,0
7430,f785dc72-cb47-11e7-9258-6c92bf115f2d,1586725,5分钟看完中公赛1/8决赛精彩回合,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/dfcfbcd94564972818449627473/v.f30.mp4?t=5ba0ce03&us=42275&sign=6958067ce7a3bd31b9f3e1dcec093a7b,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/dfcfbcd94564972818449627473/snapshot/1510889373_2359573401.100_99600.jpg,体育视频 羽毛球,15577,5,0,1,1,1510889561,1510889561,171.217.92.46,5分钟看完中公赛1/8决赛精彩回合,0,332,0,1,,0,0,/uploads/new_upload/video/7430/1510889373_2359573401_min.100_99600_min.jpg,0
7429,77c746b5-cb47-11e7-9258-6c92bf115f2d,1586725,王耀新/陈蔚强VS克里斯蒂安森/大卫 2017中国公开赛 男双1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/dfcfbc324564972818449627421/v.f30.mp4?t=5ba0ce03&us=41385&sign=6f99f346758b37f0d0692a35a3fe1cf0,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/dfcfbc324564972818449627421/snapshot/1510889303_1139855415.100_405300.jpg,体育视频 羽毛球,826,0,0,1,1,1510889347,1510889347,171.217.92.46,王耀新/陈蔚强VS克里斯蒂安森/大卫 2017中国公开赛 男双1/16决赛视频,0,1351,0,1,,0,0,/uploads/new_upload/video/7429/1510889303_1139855415_min.100_405300_min.jpg,0
7427,8725caba-cb36-11e7-9258-6c92bf115f2d,1586725,石宇奇 欧斯夫 2017中国公开赛R32,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/d69e43134564972818449245831/v.f30.mp4?t=5ba0ce03&us=78110&sign=a18d1ddfe6242b07d4b59e8346ea3207,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/d69e43134564972818449245831/snapshot/1510882064_1858524167.100_790800.jpg,体育视频 羽毛球,1188,2,0,1,1,1510882071,1510882071,171.221.149.27,石宇奇 欧斯夫 2017中国公开赛R32,0,2636,0,1,,0,0,/uploads/new_upload/video/7427/1510882064_1858524167_min.100_790800_min.jpg,0
7426,2c139805-cb36-11e7-9258-6c92bf115f2d,1586725,鲍伊摩根森2017中国超级赛十六分之一,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/d69e3f3d4564972818449245769/v.f30.mp4?t=5ba0ce03&us=99333&sign=f20be1a39fa0de209ee66cee0604de43,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/d69e3f3d4564972818449245769/snapshot/1510881911_2417571716.100_305700.jpg,体育视频 羽毛球,543,0,0,1,1,1510881918,1510881918,171.221.149.27,鲍伊摩根森2017中国超级赛十六分之一,0,1019,0,1,,0,0,/uploads/new_upload/video/7426/1510881911_2417571716_min.100_305700_min.jpg,0
7380,dfaaed0f-cad2-11e7-9258-6c92bf115f2d,1586725,刘成/张楠VS王耀新/陈蔚强 2017中国公开赛 男双1/8决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/ed6cebce4564972818446156171/v.f30.mp4?t=5ba0ce03&us=00066&sign=596bfc68e15127781a07aa7aba877d30,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/ed6cebce4564972818446156171/snapshot/1510838767_3760275434.100_772500.jpg,体育视频 羽毛球,7519,7,0,1,1,1510839270,1510839270,171.217.92.46,刘成/张楠VS王耀新/陈蔚强 2017中国公开赛 男双1/8决赛视频,0,2575,0,1,,0,0,/uploads/new_upload/video/7380/1510838767_3760275434_min.100_772500_min.jpg,0
7374,770b927c-cacc-11e7-9258-6c92bf115f2d,1586725,山口茜VS内维尔 2017中国公开赛 女单1/8决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/ed11f9b14564972818446105639/v.f30.mp4?t=5ba0ce03&us=00773&sign=754a0bcd5b8e97add09b129837444dcf,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/ed11f9b14564972818446105639/snapshot/1510834111_79872150.100_845700.jpg,体育视频 羽毛球,3121,3,0,1,1,1510836517,1510836517,171.217.92.46,山口茜VS内维尔 2017中国公开赛 女单1/8决赛视频,0,2819,0,1,,0,0,/uploads/new_upload/video/7374/1510834111_79872150_min.100_845700_min.jpg,0
7372,73cca48f-cac9-11e7-9258-6c92bf115f2d,1586725,李宗伟VS利弗德斯 2017中国公开赛 男单1/8决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/b08de1d54564972818445821873/v.f30.mp4?t=5ba0ce03&us=39884&sign=0aa78b1c332362fbf545cd4a8368c922,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/b08de1d54564972818445821873/snapshot/1510835179_1259670968.100_649200.jpg,体育视频 羽毛球,24884,29,0,1,1,1510835223,1510835223,171.217.92.46,李宗伟VS利弗德斯 2017中国公开赛 男单1/8决赛视频,0,2164,0,1,,0,0,/uploads/new_upload/video/7372/1510835179_1259670968_min.100_649200_min.jpg,0
7366,5db08ee6-cac3-11e7-9258-6c92bf115f2d,1586725,安赛龙VS乔斌 2017中国公开赛 男单1/8决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/b10d197c4564972818445892854/v.f30.mp4?t=5ba0ce03&us=54668&sign=c12d97bc77d4b59fa98451155b04369e,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/b10d197c4564972818445892854/snapshot/1510831159_1220228033.100_926700.jpg,体育视频 羽毛球,10474,10,0,1,1,1510832609,1510832609,171.217.92.46,安赛龙VS乔斌 2017中国公开赛 男单1/8决赛视频,0,3089,0,1,,0,0,/uploads/new_upload/video/7366/1510831159_1220228033_min.100_926700_min.jpg,0
7328,dd35a5f2-ca01-11e7-9258-6c92bf115f2d,1586725,李俊慧/刘雨辰VS张御宇/吴蔚昇 2017中国公开赛 男双1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/c89bc0c013788344855289201571/v.f30.mp4?t=5ba0ce03&us=53667&sign=884e776bd5c244a35482dc216835e757,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/c89bc0c013788344855289201571/snapshot/1510747048_2608545345.100_1197600.jpg,体育视频 羽毛球,7813,6,0,1,1,1510749501,1510749501,171.217.92.46,李俊慧/刘雨辰VS张御宇/吴蔚昇 2017中国公开赛 男双1/16决赛视频,0,3992,0,1,,0,0,/uploads/new_upload/video/7328/1510747048_2608545345_min.100_1197600_min.jpg,0
7323,fdd93a06-c9ef-11e7-9258-6c92bf115f2d,1586725,阿山/赛普查VS杨博涵/卢敬尧 2017中国公开赛 男双1/8决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/804e92c713788344855288406545/v.f30.mp4?t=5ba0ce03&us=75992&sign=df199d624f8d8f6f802ffa83f86709e3,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/804e92c713788344855288406545/snapshot/1510740434_3302941924.100_1211700.jpg,体育视频 羽毛球,3093,2,0,1,1,1510741825,1510741825,171.217.92.46,阿山/赛普查VS杨博涵/卢敬尧 2017中国公开赛 男双1/8决赛视频,0,4039,0,1,,0,0,/uploads/new_upload/video/7323/1510740434_3302941924_min.100_1211700_min.jpg,0
7322,d3821b4e-c9ef-11e7-9258-6c92bf115f2d,1586725,内维尔VS张蓓雯 2017中国公开赛 女单1/8决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/7e9c41e913788344855288396404/v.f30.mp4?t=5ba0ce03&us=70081&sign=961c2d10f3c2a782aa9a0b61f912de58,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/7e9c41e913788344855288396404/snapshot/1510740222_2520994801.100_567000.jpg,体育视频 羽毛球,2019,1,0,1,1,1510741754,1510741754,171.217.92.46,内维尔VS张蓓雯 2017中国公开赛 女单1/8决赛视频,0,1890,0,1,,0,0,/uploads/new_upload/video/7322/1510740222_2520994801_min.100_567000_min.jpg,0
7321,8f951730-c9eb-11e7-9258-6c92bf115f2d,1586725,张楠/刘玄炫VS乔丹/苏珊托 2017中国公开赛 混双1/8决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/7bc51f5713788344855288220310/v.f30.mp4?t=5ba0ce03&us=81991&sign=c991c10a7297018ae4024a833c89240c,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/7bc51f5713788344855288220310/snapshot/1510737950_1235337657.100_723000.jpg,体育视频 羽毛球,1434,1,0,1,1,1510739922,1510739922,171.217.92.46,张楠/刘玄炫VS乔丹/苏珊托 2017中国公开赛 混双1/8决赛视频,0,2410,0,1,,0,0,/uploads/new_upload/video/7321/1510737950_1235337657_min.100_723000_min.jpg,0
7320,8ef22ad5-c9eb-11e7-9258-6c92bf115f2d,1586725,戴资颖VS陈雨菲 2017中国公开赛 女单1/8决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/7bc5204213788344855288220384/v.f30.mp4?t=5ba0ce03&us=29361&sign=34200750e203fa5bedacb79598261dcd,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/7bc5204213788344855288220384/snapshot/1510738040_1996615972.100_1035000.jpg,体育视频 羽毛球,16027,5,1,1,1,1510739921,1510739921,171.217.92.46,戴资颖VS陈雨菲 2017中国公开赛 女单1/8决赛视频,0,3450,0,1,,0,0,/uploads/new_upload/video/7320/1510738040_1996615972_min.100_1035000_min.jpg,0
7317,b5dbf554-c9e5-11e7-9258-6c92bf115f2d,1586725,周天成VS黄宇翔 2017中国公开赛 男单1/8决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/79f3ac1513788344855288199982/v.f30.mp4?t=5ba0ce03&us=60881&sign=8ef9234929e360c2a970f7cfe8bf572f,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/79f3ac1513788344855288199982/snapshot/1510737315_3125280589.100_829800.jpg,体育视频 羽毛球,3491,1,0,1,1,1510737409,1510737409,171.217.92.46,周天成VS黄宇翔 2017中国公开赛 男单1/8决赛视频,0,2767,0,1,,0,0,/uploads/new_upload/video/7317/1510737315_3125280589_min.100_829800_min.jpg,0
7316,38e26e0d-c9e5-11e7-9258-6c92bf115f2d,1586725,乔纳坦VS林丹 2017中国公开赛 男单1/8决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/79f3ab0e13788344855288199903/v.f30.mp4?t=5ba0ce03&us=92166&sign=44514fa996a9cf7ba485d038fec3f278,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/79f3ab0e13788344855288199903/snapshot/1510737199_2755336004.100_795000.jpg,体育视频 羽毛球,26842,14,1,1,1,1510737199,1510737199,171.217.92.46,乔纳坦VS林丹 2017中国公开赛 男单1/8决赛视频,0,2650,0,1,,0,0,/uploads/new_upload/video/7316/1510737199_2755336004_min.100_795000_min.jpg,0
7220,7396662e-c7aa-11e7-9258-6c92bf115f2d,1586725,金元昊/徐承宰VS瓦赫尤那亚卡/尤苏夫 2017澳门公开赛 男双视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/9a9f53c29031868223641604167/v.f30.mp4?t=5ba0ce03&us=45448&sign=5b8a78809da92abb68c329f59d7993b2,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/9a9f53c29031868223641604167/snapshot/1510482372_1549461760.100_973800.jpg,体育视频 羽毛球,7423,1,0,1,1,1510492055,1510492055,218.88.127.129,金元昊/徐承宰VS瓦赫尤那亚卡/尤苏夫 2017澳门公开赛 男双视频,0,3246,0,1,,0,0,/uploads/new_upload/video/7220/1510482372_1549461760_min.100_973800_min.jpg,0
7219,f5229c94-c7a9-11e7-9258-6c92bf115f2d,1586725,桃田贤斗VS穆斯托法 2017澳门公开赛 男单决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/94336c879031868223641389540/v.f30.mp4?t=5ba0ce03&us=31884&sign=f6d31262d3c098faf0b525896f693d70,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/94336c879031868223641389540/snapshot/1510482420_976024922.100_1057800.jpg,体育视频 羽毛球,23826,17,0,1,1,1510491843,1510491843,218.88.127.129,桃田贤斗VS穆斯托法 2017澳门公开赛 男单决赛视频,0,3526,0,1,,0,0,/uploads/new_upload/video/7219/1510482420_976024922_min.100_1057800_min.jpg,0
7209,2fbac055-c78b-11e7-9258-6c92bf115f2d,1586725,黄雅琼/于小含VS白荷娜/李幽琳 2017澳门公开赛 女双决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c9f605b9031868223641002735/v.f30.mp4?t=5ba0ce03&us=99335&sign=aac644ccb065dae0a8190d8621d75cb2,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c9f605b9031868223641002735/snapshot/1510477173_2412016662.100_942300.jpg,体育视频 羽毛球,13467,11,0,1,1,1510478627,1510478627,171.217.92.46,黄雅琼/于小含VS白荷娜/李幽琳 2017澳门公开赛 女双决赛视频,0,3141,0,1,,0,0,/uploads/new_upload/video/7209/1510477173_2412016662_min.100_942300_min.jpg,0
7208,638d5bce-c77f-11e7-9258-6c92bf115f2d,1586725,蔡炎炎VS白驭珀 2017澳门公开赛 女单决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/473559049031868223640382536/v.f30.mp4?t=5ba0ce03&us=00380&sign=1008219380690105e53bf24a43187c23,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/473559049031868223640382536/snapshot/1510471796_758209347.100_1282800.jpg,体育视频 羽毛球,9110,11,0,1,1,1510473560,1510473560,171.217.92.46,蔡炎炎VS白驭珀 2017澳门公开赛 女单决赛视频,0,4276,0,1,,0,0,/uploads/new_upload/video/7208/1510471796_758209347_min.100_1282800_min.jpg,0
7207,a3cda326-c76b-11e7-9258-6c92bf115f2d,1586725,郑思维/黄雅琼VS徐承宰/金荷娜 2017澳门公开赛 混双决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/1b57f75a9031868223639873968/v.f30.mp4?t=5ba0ce04&us=68822&sign=82b86fbb777a6b626575415e2f8af306,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/1b57f75a9031868223639873968/snapshot/1510464539_3904554951.100_776400.jpg,体育视频 羽毛球,24989,22,0,1,1,1510465078,1510465078,171.217.92.46,郑思维/黄雅琼VS徐承宰/金荷娜 2017澳门公开赛 混双决赛视频,0,2588,0,1,,0,0,/uploads/new_upload/video/7207/1510464539_3904554951_min.100_776400_min.jpg,0
7184,d6b1fc54-c6ee-11e7-9258-6c92bf115f2d,1586725,瓦赫尤那亚卡/尤苏夫VS柯展聪/邓俊文 2017澳门公开赛 视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/2f777f7c9031868223636635000/v.f30.mp4?t=5ba0ce04&us=15995&sign=8f71c481a88c03244c719906b5e4e05f,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/2f777f7c9031868223636635000/snapshot/1510407469_1412958285.100_1091700.jpg,体育视频 羽毛球,1713,1,0,1,1,1510411476,1510411476,171.217.92.46,2017澳门公开赛,0,3639,0,1,,0,0,/uploads/new_upload/video/7184/1510407469_1412958285_min.100_1091700_min.jpg,0
7175,c1a5a045-c6de-11e7-9258-6c92bf115f2d,1586725,徐承宰/金荷娜VS李晋熙/周凯华 2017澳门公开赛 混双半决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/217a30fa9031868223636038010/v.f30.mp4?t=5ba0ce04&us=55771&sign=27f7ab737c26df0be2972b2903c8cdea,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/217a30fa9031868223636038010/snapshot/1510404430_3487006051.100_940500.jpg,体育视频 羽毛球,2345,2,0,1,1,1510404569,1510404569,171.217.92.46,2017澳门公开赛,0,3135,0,1,,0,0,/uploads/new_upload/video/7175/1510404430_3487006051_min.100_940500_min.jpg,0
7171,ef2f2f44-c6d7-11e7-9258-6c92bf115f2d,1586725,白荷娜/李幽琳VS金昭映/孔熙容 2017澳门公开赛 女双半决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/dbec27b39031868223635398936/v.f30.mp4?t=5ba0ce04&us=88998&sign=4ab84ed0b585fed7c70b12397673259c,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/dbec27b39031868223635398936/snapshot/1510401493_3036729753.100_1174200.jpg,体育视频 羽毛球,1468,0,0,1,1,1510401639,1510401639,171.217.92.46,2017澳门公开赛,0,3914,0,1,,0,0,/uploads/new_upload/video/7171/1510401493_3036729753_min.100_1174200_min.jpg,0
7165,70393c54-c6cc-11e7-9258-6c92bf115f2d,1586725,蔡炎炎VS张雁宜 2017澳门公开赛 女单半决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/0ee9a02d9031868223615870469/v.f30.mp4?t=5ba0ce04&us=22776&sign=1a9997a26fae0a4e65a02a932dfe2641,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/0ee9a02d9031868223615870469/snapshot/1510394699_3738199933.100_712500.jpg,体育视频 羽毛球,2895,1,0,1,1,1510396701,1510396701,171.217.92.46,2017澳门公开赛,0,2375,0,1,,0,0,/uploads/new_upload/video/7165/1510394699_3738199933_min.100_712500_min.jpg,0
7156,55430bac-c6bc-11e7-9258-6c92bf115f2d,1586725,郑思维/黄雅琼VS陈炳顺/谢宜茜 2017澳门公开赛 混双半决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/1a2150c29031868223612292850/v.f30.mp4?t=5ba0ce04&us=38877&sign=22476357b829104d904a06c4f53887a4,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/1a2150c29031868223612292850/snapshot/1510389612_2858930393.100_739200.jpg,体育视频 羽毛球,12850,8,0,1,1,1510389784,1510389784,171.217.92.46,2017澳门公开赛,0,2464,0,1,,0,0,/uploads/new_upload/video/7156/1510389612_2858930393_min.100_739200_min.jpg,0
7154,cf1e0c0a-c6b5-11e7-9258-6c92bf115f2d,1586725,李洋,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/1566723d9031868223612085224/v.f30.mp4?t=5ba0ce04&us=88553&sign=94a0e2934b50d27735e84869e309843c,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/1566723d9031868223612085224/snapshot/1510386769_624282054.100_717300.jpg,体育视频 羽毛球,2260,0,0,1,1,1510386982,1510386982,171.217.92.46,2017澳门公开赛,0,2391,0,1,,0,0,/uploads/new_upload/video/7154/1510386769_624282054_min.100_717300_min.jpg,0
7153,5cc34361-c6b0-11e7-9258-6c92bf115f2d,1586725,白驭珀VS张艺曼 2017澳门公开赛 女单半决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/db12c5459031868223611880437/v.f30.mp4?t=5ba0ce04&us=44886&sign=31d4c22eab69d1e99b07021eec724593,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/db12c5459031868223611880437/snapshot/1510384487_2166133594.100_1155000.jpg,体育视频 羽毛球,2033,1,0,1,1,1510384643,1510384643,171.217.92.46,2017澳门公开赛,0,3850,0,1,,0,0,/uploads/new_upload/video/7153/1510384487_2166133594_min.100_1155000_min.jpg,0
7152,ea872fff-c6af-11e7-9258-6c92bf115f2d,1586725,桃田贤斗VS李炫一 2017澳门公开赛 男单半决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/dd0df3c19031868223611931193/v.f30.mp4?t=5ba0ce04&us=30009&sign=8513abeb773ee9166a51ffb32eec8cc0,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/dd0df3c19031868223611931193/snapshot/1510384172_2026858569.100_633900.jpg,体育视频 羽毛球,20757,14,0,1,1,1510384451,1510384451,171.217.92.46,2017澳门公开赛,0,2113,0,1,,0,0,/uploads/new_upload/video/7152/1510384172_2026858569_min.100_633900_min.jpg,0
7151,994cfef5-c6a1-11e7-9258-6c92bf115f2d,1586725,黄雅琼/于小含VS哈里斯/蒂亚拉 2017澳门公开赛 女双半决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/cf587a409031868223611373156/v.f30.mp4?t=5ba0ce04&us=90022&sign=c13c36f38a2b5c394c55ee707ad358b1,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/cf587a409031868223611373156/snapshot/1510378234_834620744.100_786600.jpg,体育视频 羽毛球,7550,12,1,1,1,1510378302,1510378302,171.217.92.46,2017澳门公开赛,0,2622,0,1,,0,0,/uploads/new_upload/video/7151/1510378234_834620744_min.100_786600_min.jpg,0
7094,156ffbc1-c610-11e7-9258-6c92bf115f2d,1586725,桃田贤斗VS常山干太,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/9c5759269031868223515913087/v.f30.mp4?t=5ba0ce04&us=44111&sign=8a0bd9ea8ded8c74e61758e1e082a41f,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/9c5759269031868223515913087/snapshot/1510339821_386919256.100_550200.jpg,体育视频 羽毛球,4033,2,0,1,1,1510315803,1510315803,218.88.127.129,桃田贤斗 常山干太,0,1834,0,1,,0,0,/uploads/new_upload/video/7094/1510339821_386919256_min.100_550200_min.jpg,0
7090,84c50172-c60a-11e7-9258-6c92bf115f2d,1586725,李敏智VS蔡炎炎,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/4fa3d9009031868223514950063/v.f30.mp4?t=5ba0ce04&us=90111&sign=19aff306aa7f4892902003fdd660725f,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/4fa3d9009031868223514950063/snapshot/1510305709_2916991373.100_837000.jpg,体育视频 羽毛球,1961,2,0,1,1,1510313413,1510313413,218.88.127.129,李敏智 蔡炎炎,0,2790,0,1,,0,0,/uploads/new_upload/video/7090/1510305709_2916991373_min.100_837000_min.jpg,0
7081,c1d5ab9b-c5ed-11e7-9258-6c92bf115f2d,1586725,张艺曼VS大堀彩,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/4892f5659031868223514641890/v.f30.mp4?t=5ba0ce04&us=60119&sign=e24dd0dc067f6de8134152229512d435,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/4892f5659031868223514641890/snapshot/1510301007_3589680226.100_1338000.jpg,体育视频 羽毛球,6925,5,0,1,1,1510301060,1510301060,218.88.127.129,张艺曼 大堀彩,0,4460,0,1,,0,0,/uploads/new_upload/video/7081/1510301007_3589680226_min.100_1338000_min.jpg,0
7080,ec3c4caa-c5e7-11e7-9258-6c92bf115f2d,1586725,周凯华/李晋熙VS韩呈恺/周昊东,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/3f2e5e9e9031868223514235551/v.f30.mp4?t=5ba0ce04&us=26993&sign=ed3e179fa54597d805d82cf34e2a071f,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/3f2e5e9e9031868223514235551/snapshot/1510295095_3687948197.100_438600.jpg,体育视频 羽毛球,1368,1,0,1,1,1510298554,1510298554,218.88.127.129,周凯华 李晋熙 韩呈恺 周昊东,0,1462,0,1,,0,0,/uploads/new_upload/video/7080/1510295095_3687948197_min.100_438600_min.jpg,0
7079,9800db4f-c5dd-11e7-9258-6c92bf115f2d,1586725,郑思维/黄雅琼VS谢影雪/邓俊文,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/fb869f809031868223513631842/v.f30.mp4?t=5ba0ce04&us=12222&sign=f49fb9084bcaf8605090592d487426a2,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/fb869f809031868223513631842/snapshot/1510293152_2352720127.100_634200.jpg,体育视频 羽毛球,6493,1,0,1,1,1510294118,1510294118,218.88.127.129,郑思维 黄雅琼 谢影雪 邓俊文,0,2114,0,1,,0,0,/uploads/new_upload/video/7079/1510293152_2352720127_min.100_634200_min.jpg,0
7078,45616e2a-c5bd-11e7-9258-6c92bf115f2d,1586725,蔡炎炎VS铃木晴子 2017澳门公开赛 女单1/8决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/a76a4b749031868223512314401/v.f30.mp4?t=5ba0ce04&us=00558&sign=63270fbde0a24e55b84f4624244acd92,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/a76a4b749031868223512314401/snapshot/1510279959_529126520.100_824100.jpg,体育视频 羽毛球,1078,1,0,1,1,1510280236,1510280236,171.217.92.46,蔡炎炎VS铃木晴子 2017澳门公开赛 女单1/8决赛视频,0,2747,0,1,,0,0,/uploads/new_upload/video/7078/1510279959_529126520_min.100_824100_min.jpg,0
7077,4497e8a6-c5bd-11e7-9258-6c92bf115f2d,1586725,陈露/汤金华VS胡依廷/曾颖秋 2017澳门公开赛 女双1/8决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/a76a4b979031868223512314413/v.f30.mp4?t=5ba0ce04&us=16113&sign=0682d2b5af582acacbfd9038e84aae0b,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/a76a4b979031868223512314413/snapshot/1510279880_3320329827.100_473700.jpg,体育视频 羽毛球,1295,0,0,1,1,1510280234,1510280234,171.217.92.46,陈露/汤金华VS胡依廷/曾颖秋 2017澳门公开赛 女双1/8决赛视频,0,1579,0,1,,0,0,/uploads/new_upload/video/7077/1510279880_3320329827_min.100_473700_min.jpg,0
7076,446a3b1f-c5bd-11e7-9258-6c92bf115f2d,1586725,陈炳顺/谢宜茜VS阿里夫/利奥丁金 2017澳门公开赛 混双1/8决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/a76a4b7c9031868223512314409/v.f30.mp4?t=5ba0ce04&us=78899&sign=5b7f77aeb9673ba3a3d9104fea64ab4e,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/a76a4b7c9031868223512314409/snapshot/1510279919_1316156589.100_582600.jpg,体育视频 羽毛球,887,0,0,1,1,1510280234,1510280234,171.217.92.46,陈炳顺/谢宜茜VS阿里夫/利奥丁金 2017澳门公开赛 混双1/8决赛视频,0,1943,0,1,,0,0,/uploads/new_upload/video/7076/1510279919_1316156589_min.100_582600_min.jpg,0
